iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success 
132,31.9251971244812,-17.03455860969586,3.968713584985078,-9.885186010008026,-28.675170742546495,0.0,2.029953135864584,0.1,0.17794466018676758,5.666844129562378,0.039141916,0.04166953,-17.435207896042183,-0.1703664362877194,-0.1703664362877194,0.0,9600,4.794909954071045,0.021191341190616452,0.006620796169438827,1271952,-16.47093519182092,0.0
133,32.691746950149536,-16.877493021852697,4.113129309967852,-6.255691728296983,-25.335828586276577,0.0,1.9116630974868614,0.1,0.1638503074645996,4.9635539054870605,0.045905057,0.052184787,-17.379436408623235,-0.16968037711300524,-0.16880294326540177,0.0,9543,3.7354931831359863,0.014370137931804604,0.006981714671269095,1281495,-14.73130537082604,0.0
134,32.58407163619995,-16.541053628050417,4.30716685999524,-9.124279671024127,-27.84844675335667,0.0,1.9449303919724799,0.1,0.2927896976470947,6.628495693206787,0.05722094,0.04748138,-17.295598130565953,-0.16602915724658054,-0.1654421757713819,0.0,9562,5.147894620895386,0.018655394314020662,0.008971747805269121,1291057,-14.890979507346042,0.0
135,31.003291130065918,-15.690032374984206,4.584182210982853,-3.044949388479741,-28.87725093526946,0.0,1.9737966970837963,0.1,0.17252445220947266,4.7931969165802,0.052518323,0.05952753,-17.135041555007778,-0.1606694211583911,-0.1569311136695282,0.0,9366,4.029073238372803,0.02681281688951448,0.014924175725282656,1300423,-13.948135900629058,0.0
136,30.473747491836548,-15.672859631164476,4.715001733860822,-4.440772508103229,-27.673410601186987,0.0,1.9451730638893263,0.1,0.160614013671875,5.112374544143677,0.037090514,0.03533869,-16.98882336262345,-0.16366359896190208,-0.1567548436345591,0.0,9111,4.023306131362915,0.04019399840511922,0.019862698667557938,1309534,-14.52680291186103,0.0
137,38.70720314979553,-16.300268913531443,4.1970474149496155,-7.516948116292923,-26.83177613050442,0.0,1.5279359915974489,0.1,0.1759650707244873,5.775726795196533,0.05604638,0.055502065,-16.91996791771425,-0.16340030754339052,-0.1630261001678961,0.0,9568,6.044834136962891,0.032426017397983245,0.013605354904794874,1319102,-15.196852953917801,0.0
138,33.654059410095215,-15.538876441060674,3.886449578946902,-5.692215863204229,-25.523878637634457,0.0,1.4164473478065531,0.1,0.1727283000946045,5.622295141220093,0.06487893,0.046833944,-16.781858770048892,-0.1574115587618692,-0.15541755436550328,0.0,9457,4.707953929901123,0.03444791864473436,0.013149453248651919,1328559,-16.74288087010553,0.0
139,34.81338357925415,-17.16155546082686,3.6035717799174756,-10.766613677206927,-26.09987437649269,0.0,1.940249734805623,0.1,0.2558779716491699,5.427581310272217,0.028381102,0.040050413,-16.819828439126688,-0.17239498842835452,-0.17164928846428062,0.0,9553,5.1942291259765625,0.035638642233211344,0.012540629452959386,1338112,-17.318036195312583,0.0
140,35.07513880729675,-17.268260613037395,3.989685997054994,-5.912211130607591,-28.139361405164276,0.0,2.1255159983920686,0.1,0.17433953285217285,5.519208908081055,0.046097007,0.04318691,-16.864671656517757,-0.1736167247486351,-0.17270815327610692,0.0,9533,4.485658645629883,0.026141246981022246,0.010044755950096797,1347645,-19.10145424649594,0.0
141,34.867363929748535,-17.16002020793717,4.229492537635858,-9.661755566246756,-25.90239707563204,0.0,1.8040755030793563,0.1,0.18003201484680176,5.557771682739258,0.041828513,0.050822016,-16.8942065116597,-0.17209590413733444,-0.1716221484514129,0.0,9568,4.7972023487091064,0.01570999882251096,0.00813857719856896,1357213,-17.240029081011368,0.0
142,38.621612787246704,-16.26162451910579,3.74814860922157,-9.621821502987306,-24.501730862136824,0.0,1.7545469093305581,0.1,0.2510550022125244,6.458810567855835,0.052873015,0.05281514,-16.83094831240431,-0.16298481676491688,-0.16263565607053843,0.0,9580,4.153390645980835,0.0174466645048623,0.008286067398227273,1366793,-15.893904783273346,0.0
143,31.404110193252563,-15.64752550849843,4.075438473583421,-5.06299284351984,-28.611850393789958,0.0,1.9564704787079656,0.1,0.1670379638671875,5.15854024887085,0.051046833,0.054920714,-16.712606032013724,-0.15983332041415363,-0.15650805974360615,0.0,9384,9.271648168563843,0.03922245958203278,0.01952107572520525,1376177,-16.432761294088003,0.0
144,31.092406272888184,-16.65152803442409,9.314859413840054,-5.0894776290115225,-94.05408759869626,0.0,1.2761835044075776,0.1,0.17099213600158691,5.108643293380737,0.05320931,0.034994964,-16.706498232254763,-0.1727664312550958,-0.16655119426971846,0.0,9196,4.6493239402771,0.2639398637607875,0.10545123647548402,1385373,-16.69868311494689,0.0
145,31.91240954399109,-17.575262170124546,4.807791356246053,-7.242409577240497,-27.110239559379206,0.0,1.9410355005760485,0.1,0.15786957740783691,5.009382009506226,0.04646998,0.051911425,-16.79337462604174,-0.17817144736030044,-0.17576702701097824,0.0,9430,4.742865562438965,0.06409993561289745,0.024480165734852507,1394803,-16.496326243512762,0.0
146,32.8727171421051,-14.940945199995445,4.443208788002794,-3.968550265209502,-25.71394746927825,0.0,1.6718017462895975,0.1,0.16091656684875488,5.223657131195068,0.048720315,0.053140115,-16.60813168343711,-0.15299711311118078,-0.14943374235560594,0.0,9323,4.287991046905518,0.05285542291715493,0.016673952128028732,1404126,-15.965703209876745,0.0
147,31.52726912498474,-15.620984206815182,4.53890005666509,-3.7579639221168333,-25.90337677592183,0.0,2.2674040111060516,0.1,0.17198467254638672,5.0422234535217285,0.041116472,0.040332023,-16.50941693577492,-0.16066944387361168,-0.1562432489281036,0.0,9289,4.015434741973877,0.0383617772980058,0.014630340242252427,1413415,-16.13905554745672,0.0
148,30.307925701141357,-15.39793881464355,4.581987986996436,-3.8823680101682982,-25.931462693521798,0.0,2.034525594434772,0.1,0.1691734790802002,5.092074871063232,0.051402275,0.053697582,-16.398269123661784,-0.15780833372555092,-0.154012038594453,0.0,9342,3.765740394592285,0.032397042777484175,0.013403213021793592,1422757,-16.722667826265845,0.0
149,30.656753063201904,-16.629628839254973,4.52090999575334,-5.19726002538899,-27.478896202075482,0.0,1.8926712200942206,0.1,0.16286683082580566,5.117398977279663,0.046094414,0.046254035,-16.421405095221104,-0.16914448225062143,-0.16632890057260982,0.0,9401,4.137679815292358,0.03531317778322988,0.012899532908684768,1432158,-17.071724828793883,0.0
150,31.201992750167847,-16.995028394881995,8.385471549760814,-6.6397557626247155,-88.04305295054584,0.0,2.1920454362566972,0.1,0.15863919258117676,5.351519823074341,0.04720925,0.038961627,-16.478767425187193,-0.17170854832391633,-0.16998176667961537,0.0,9472,5.146462678909302,0.18060611729092077,0.06615113118404865,1441630,-16.365129824466642,0.0
151,36.89820194244385,-15.41641441283523,3.905653590728023,-7.976314912491531,-25.414371871107193,0.0,2.3368095701839104,0.1,0.16738653182983398,6.182377099990845,0.04602274,0.04281209,-16.372532123952,-0.15648779724624462,-0.15420059569840186,0.0,9442,5.120657920837402,0.037704535447359626,0.016378744991094485,1451072,-16.71320900372216,0.0
152,36.87610626220703,-15.971144555559137,4.985077514002429,-4.117137781659342,-29.08614152339017,0.0,1.8417935994691448,0.1,0.3093595504760742,5.991307735443115,0.057799853,0.050297312,-16.33239336711271,-0.1640506256237834,-0.15973316266066342,0.0,9299,5.0048792362213135,0.04351534020746128,0.01717563508774278,1460371,-16.47106402041099,0.0
153,36.793455600738525,-15.782671557241656,3.6944274920448095,-5.6462445230818235,-24.3732189143795,0.0,2.177267288478088,0.1,0.16886639595031738,4.932801008224487,0.048856426,0.051275816,-16.277421186125608,-0.15860695054952134,-0.1578577254290089,0.0,9544,4.0863447189331055,0.032233779852789,0.010224720762038645,1469915,-16.433296883978347,0.0
154,29.181952714920044,-16.659525568400216,8.027793824313457,-3.5048740697149294,-74.00559685561088,0.0,2.0739558697000278,0.1,0.2681610584259033,5.549136161804199,0.03643525,0.033351324,-16.315631624353067,-0.17258251699878777,-0.16663131968823386,0.0,9164,4.156261682510376,0.17961317900729096,0.08750673384770498,1479079,-16.823559658085298,0.0
155,31.976511478424072,-16.609371217412818,5.018363504293754,-5.117454405644365,-28.446366760902254,0.0,2.3198020450588386,0.1,0.16248345375061035,5.597377300262451,0.0432347,0.040482525,-16.34500558365904,-0.16941031916022062,-0.1661265795789599,0.0,9358,4.237830638885498,0.04583379220989116,0.021728188395627165,1488437,-17.130369923280384,0.0
156,34.41302514076233,-15.974352042240312,4.978611664869486,-4.930048135846883,-29.15881660312246,0.0,2.5016497220611087,0.1,0.16229724884033203,5.843682289123535,0.048162762,0.03531729,-16.30794022951717,-0.16312954289263648,-0.15977066672030762,0.0,9360,5.3972008228302,0.03711921304447762,0.01639709880785661,1497797,-17.390113181651834,0.0
157,35.22057509422302,-16.343862393843605,4.443786417025857,-6.479805961295717,-27.510851848254475,0.0,1.9964370498344381,0.1,0.1665332317352295,5.159571647644043,0.047114633,0.04804089,-16.311532445949812,-0.16502112815589584,-0.16346962469665868,0.0,9485,3.9070422649383545,0.02650002923201662,0.013793664195970836,1507282,-15.239788698885743,0.0
158,31.71173357963562,-15.760628352520717,4.399989667298765,-5.630802638282287,-25.306480914094188,0.0,1.8953631213288882,0.1,0.17014384269714355,4.830341815948486,0.042798202,0.045522567,-16.256442036606902,-0.16061059908591702,-0.15763620983428675,0.0,9376,3.642765760421753,0.03162182244977077,0.015380548946199666,1516658,-15.25978396428438,0.0
159,31.12705111503601,-16.578407681009853,4.278165302086973,-2.774776878290702,-27.483306200014287,0.0,2.3390729923664324,0.1,0.16523265838623047,4.990828514099121,0.046323266,0.042354792,-16.288638601047197,-0.16748441868284977,-0.16581525942774403,0.0,9469,4.4882285594940186,0.029549823121916712,0.009717782781435008,1526127,-15.300771179354717,0.0
160,30.608808994293213,-15.937737986536023,4.834645393587787,-4.750491053396807,-29.845402593301394,0.0,1.9561721730622477,0.1,0.16894268989562988,5.303235769271851,0.05235745,0.053445634,-16.253548539596082,-0.16270889911818356,-0.15940528111026434,0.0,9344,4.2269511222839355,0.02900448503566071,0.014601680861329422,1535471,-15.353709699442575,0.0
161,30.487395524978638,-17.14194137679222,9.057892801166483,-4.874908064664647,-90.30779708555795,0.0,1.2422713981605829,0.1,0.17804932594299316,5.403655529022217,0.11603467,0.04995075,-16.342387823315697,-0.17512386212827166,-0.17144825973427147,0.0,9343,4.229383230209351,0.2799594250664069,0.14787510468364662,1544814,-17.47786936289377,0.0
162,31.473049640655518,-17.181230012896464,4.33101179847125,-6.01510304139747,-25.623867788850703,0.0,2.2688298264835196,0.1,0.23795247077941895,6.685949325561523,0.050918754,0.043584477,-16.426272042273773,-0.17343083475705834,-0.17183784247041137,0.0,9491,5.058953285217285,0.09968733068153596,0.027931837078433105,1554305,-19.293322227730904,0.0
163,34.0284628868103,-16.746678887229034,4.693483764801604,-5.592662215146046,-27.303339989682357,0.0,1.8670543735578278,0.1,0.18254733085632324,5.429013252258301,0.05001506,0.05763034,-16.4583127267693,-0.16999065667072122,-0.16749210236279466,0.0,9412,5.474970579147339,0.03646491379657053,0.017469232924586714,1563717,-16.646161474922692,0.0
164,29.610464572906494,-16.08494854987053,5.108570877855962,-5.866676795026883,-27.289701055407154,0.0,1.960588982269858,0.1,0.1864173412322998,4.8770623207092285,0.049335722,0.049836464,-16.420976309079425,-0.1636605516735721,-0.1608771202322889,0.0,9385,3.513120412826538,0.029426755897405177,0.010539793448322234,1573102,-17.44297724262543,0.0
165,27.785398483276367,-15.241807047945494,4.383581311262247,-4.9483891234280435,-27.94591488748125,0.0,1.9547704733099114,0.1,0.16108298301696777,4.75253963470459,0.04498011,0.043639436,-16.303059382966033,-0.15586093163311343,-0.15244747135012318,0.0,9342,3.5625998973846436,0.034167425900653935,0.015012618249733413,1582444,-15.650269197305377,0.0
166,27.761553525924683,-15.522701658536278,4.510849998101035,-4.747331949215776,-26.74778598817166,0.0,2.1329739045138867,0.1,0.1576850414276123,4.637987375259399,0.050802656,0.04747835,-16.22502361052306,-0.15808287926516704,-0.15525874422033736,0.0,9372,3.5385305881500244,0.02494091608091322,0.011940973134866011,1591816,-16.303630885152593,0.0
167,27.792936086654663,-16.205645467107075,4.890569633368386,-3.586108273634845,-26.557219865965692,0.0,1.8321013485488058,0.1,0.16563105583190918,4.762934923171997,0.045881473,0.06072811,-16.22308579618146,-0.16565528771888344,-0.16207214997870636,0.0,9318,3.5027778148651123,0.023168747697447766,0.010811171413019292,1601134,-16.915067321455336,0.0
168,29.169015645980835,-16.006148222061924,5.411093818996537,-3.119228968050097,-29.188224525093144,0.0,2.0336237634807457,0.1,0.15341496467590332,4.938021183013916,0.043834846,0.044127263,-16.20139203876951,-0.16501298869489495,-0.16008243070241424,0.0,9249,3.654625654220581,0.024306065311407544,0.012660873182923886,1610383,-16.670043813895937,0.0
169,52.13226318359375,-17.61604729530751,11.878331210065575,-3.7776248655094795,-108.75646599724811,0.0,1.7508804696861906,0.1,0.18753552436828613,5.312125205993652,0.05667461,0.04183923,-16.34285756442331,-0.18014024421699504,-0.17618661562168236,0.0,9310,4.182135820388794,0.27988391052469214,0.12156232389339207,1619693,-17.094753139283284,0.0
170,30.95633053779602,-15.9144096213943,9.752544811643867,-4.106603573448225,-82.91290781577018,0.0,1.8564464182653044,0.1,0.16187691688537598,4.786751985549927,0.06853799,0.042625993,-16.300012770120407,-0.16504366047287286,-0.15917414907645103,0.0,9181,4.007181167602539,0.21204314309724048,0.12128370777699016,1628874,-16.68171004548306,0.0
171,31.39415979385376,-16.806897389072216,7.694561264620161,-4.306476689081924,-79.46104229226641,0.0,1.7420518537664438,0.1,0.18928050994873047,5.880224227905273,0.03758339,0.03854001,-16.350701232015588,-0.17081360286581335,-0.16809034019169486,0.0,9411,4.776030778884888,0.18283017676915064,0.07389551248658364,1638285,-15.909403510699164,0.0
172,29.11448645591736,-15.612882787143517,4.928566304156215,-2.902914342402517,-28.029096974138653,0.0,2.0574888205520754,0.1,0.15494227409362793,4.826143503189087,0.04790454,0.059014693,-16.27691938752838,-0.1628265157613268,-0.1561649316032527,0.0,9093,3.669222354888916,0.09466807768636043,0.022833061478249875,1647378,-17.234348975445194,0.0
173,37.17765283584595,-15.456597065865479,5.1902413613561915,-2.6787233966561264,-27.226626112308644,0.0,2.066905556964268,0.1,0.2601814270019531,6.670964479446411,0.04744245,0.044673894,-16.19488715536209,-0.15971538779593694,-0.1546020264697053,0.0,9189,5.193185329437256,0.04474290396482374,0.023010992700593133,1656567,-17.15708214492021,0.0
174,43.08117985725403,-15.266454621999086,4.288535459040049,-5.857202241803037,-27.568294714309854,0.0,1.9000703616873482,0.1,0.32866382598876953,9.121397495269775,0.052865535,0.04823125,-16.10204390202579,-0.15612717499743803,-0.1527004601786673,0.0,9347,7.415858507156372,0.02840819304465789,0.018126473322999565,1665914,-15.773755889184221,0.0
175,52.51784420013428,-15.168258768910013,3.3091567157684167,-4.893048014219375,-24.396808068814696,0.0,1.9695584283693877,0.1,0.3833048343658447,8.093388795852661,0.04736107,0.057780508,-16.008665388714213,-0.15380596931620702,-0.15170084374242385,0.0,9456,9.513873100280762,0.026657085355842117,0.0101340808201422,1675370,-16.861731147422002,0.0
176,48.44475746154785,-15.278669559941301,5.219194265606022,-3.3118861142078573,-26.436406349869138,0.0,1.4355455798490773,0.1,0.33585524559020996,8.440509557723999,0.042552527,0.08682967,-15.935665805836923,-0.1608733897946484,-0.15281195448161028,0.0,9021,8.11275863647461,0.029042919959978392,0.014216943832586867,1684391,-17.267847603499856,0.0
177,50.935123443603516,-15.375608080355576,5.439901106658948,-3.439344641963414,-25.442186332871962,0.0,1.955164396781543,0.1,0.2079486846923828,8.271199703216553,0.05308886,0.041502338,-15.879660033288788,-0.16215972773654186,-0.15377296170785018,0.0,8986,6.781445264816284,0.0253006341192118,0.015331605329776838,1693377,-15.674790110289146,0.0
178,49.47227334976196,-16.371201641885794,9.08094050468432,-3.2277442834988688,-92.79947458080623,0.0,1.8229790783848285,0.1,0.24624156951904297,8.289470672607422,0.05805411,0.039164923,-15.92881419414849,-0.16936364111745913,-0.16374446049973565,0.0,9193,8.002017736434937,0.2343288478117552,0.09276081341467105,1702570,-14.290366481706101,0.0
179,49.382872343063354,-15.50496575775467,4.849459701596502,-0.46350150633099246,-24.89848417669662,0.0,1.5911872407076961,0.1,0.2239696979522705,8.13543176651001,0.044537053,0.06215785,-15.88642935050911,-0.16097192005500746,-0.15507377334868197,0.0,9178,7.201994895935059,0.045995163573193505,0.017524743339993216,1711748,-14.368200151130637,0.0
180,48.96681785583496,-15.385072924039278,5.116138176096465,-3.3350975305461983,-26.640947795845104,0.0,1.8444201063257957,0.1,0.2821192741394043,8.017584800720215,0.051033195,0.05578761,-15.836293707862126,-0.16305088293828104,-0.15387927314785968,0.0,8976,7.241416931152344,0.035461362410037854,0.01844567463367176,1720724,-15.230847877522962,0.0
181,49.03570342063904,-14.751041649739902,4.792985290753336,-2.9643864182319577,-29.962022755179223,0.0,2.2320214690795246,0.1,0.35227537155151367,8.83690071105957,0.042049885,0.04500712,-15.727768502049903,-0.15285817059569823,-0.1475449950229856,0.0,9215,7.098572015762329,0.03411624498078265,0.01564295612530398,1729939,-15.178381385964906,0.0
182,48.377750873565674,-17.016202084160852,10.466874907547243,-3.6531074374034938,-103.06280209102478,0.0,1.6954762174059106,0.1,0.3860921859741211,8.32611632347107,0.054584038,0.037687868,-15.856611860260998,-0.17806373818963964,-0.17019451722451442,0.0,9088,7.294439077377319,0.18513987230041365,0.09380264099962492,1739027,-15.712378239569645,0.0
183,51.443439245224,-16.41741136723549,4.4167922095962115,-7.315713506897922,-25.6369252345931,0.0,1.733028546359772,0.1,0.3278038501739502,7.857804536819458,0.051707145,0.048383713,-15.912691810958448,-0.16538465782445658,-0.16420048244926974,0.0,9508,7.204387187957764,0.040309231712383514,0.015855707584014233,1748535,-15.806406471419578,0.0
184,50.46443700790405,-16.624267709142924,9.38357278553002,-5.8870934944645885,-98.18071476580262,0.0,1.8991266947315626,0.1,0.2184302806854248,7.933502435684204,0.06795076,0.036972884,-15.983849400776895,-0.1697583663512028,-0.1662696975095419,0.0,9346,7.457479000091553,0.18115445580358863,0.0614462082607724,1757881,-17.47706505844166,0.0
185,50.70158767700195,-16.81381763533479,4.155904023180896,-4.530973204639988,-24.179861699251116,0.0,1.8799264962712552,0.1,0.30330991744995117,7.8656699657440186,0.042439904,0.04705352,-16.066846224232684,-0.17025017697265646,-0.1681718366454763,0.0,9448,8.008812427520752,0.037200426165257865,0.017356832922782943,1767329,-20.261701904658576,0.0
186,49.90037250518799,-17.802909541856383,4.207250619067254,-4.426881922120854,-27.09606643921797,0.0,1.99443277402822,0.1,0.33940792083740234,7.619177341461182,0.044394072,0.042688437,-16.240452555995056,-0.18062441172489793,-0.17804091395733748,0.0,9427,7.031233549118042,0.02967231112794876,0.017746574187365905,1776756,-20.21403239470322,0.0
187,51.968024492263794,-17.467810848440234,3.980418405396224,-0.41897249326952496,-26.021348980168085,0.0,1.9232797321845037,0.1,0.2973449230194092,8.150189638137817,0.04797419,0.0542225,-16.363188385239575,-0.17704156956597047,-0.17470993492648054,0.0,9448,7.861385345458984,0.02160057044162703,0.010227745960017624,1786204,-22.54089218246861,0.0
188,51.356324195861816,-18.10138359483903,4.1517193846237355,-6.037591326528015,-32.02113944217804,0.0,1.838595343864827,0.1,0.33840203285217285,8.048974514007568,0.06493684,0.04226217,-16.53700790619952,-0.1817937557613358,-0.18103671991152048,0.0,9541,7.269513130187988,0.03218609274666475,0.01814386378979398,1795745,-19.21753721497979,0.0
189,51.35912346839905,-17.80435401519216,2.9528125870836117,-8.890037720049536,-25.111958873305603,0.0,1.78872548748,0.1,0.32259035110473633,8.149624586105347,0.04493438,0.054033153,-16.663742517098783,-0.17862318152453485,-0.17807277019056658,0.0,9563,6.962461709976196,0.0215067389170105,0.01109602820435426,1805308,-22.99751008360059,0.0
190,50.459402561187744,-16.176652845358134,3.9381368917502444,-4.636472165780062,-25.761504850093193,0.0,2.1722149235586192,0.1,0.3844895362854004,7.6676764488220215,0.047990907,0.04085556,-16.615033549924718,-0.16335140298607384,-0.16179995675028722,0.0,9486,7.205376386642456,0.02516050122388676,0.010988898295027206,1814794,-19.722054874834864,0.0
191,50.14506268501282,-15.971067841965457,4.050907781714945,-5.73453531255429,-25.08518069720458,0.0,1.4118902023170936,0.1,0.22176575660705566,8.436469554901123,0.05154501,0.072267696,-16.550636979128793,-0.16131681915402915,-0.1597311798348973,0.0,9479,7.373560905456543,0.02034297678685915,0.010284150442610997,1824273,-16.70067073737727,0.0
192,50.14380216598511,-16.042888663145707,4.585606782270105,-5.263496951215871,-28.15078417925103,0.0,1.9591898896439643,0.1,0.2074277400970459,7.777927875518799,0.0508701,0.057123754,-16.499862147530486,-0.16343892158988838,-0.160461544922585,0.0,9391,8.324468612670898,0.02629329408011221,0.016531665202615068,1833664,-15.699677472419543,0.0
193,49.54397177696228,-14.896418415723302,3.91031463751475,-5.974726267452073,-25.428531488843024,0.0,1.7894648503639994,0.1,0.3036839962005615,9.484199523925781,0.045842536,0.07395684,-16.33951777434977,-0.15151522264863812,-0.1489825278180538,0.0,9394,8.550004720687866,0.023086163789368463,0.01178404312023058,1843058,-15.138088346521993,0.0
194,49.26173782348633,-16.003647559544532,5.380630448552989,-3.225302921160271,-29.35279596240852,0.0,1.853195895493631,0.1,0.24103236198425293,7.727519512176514,0.044256087,0.05310072,-16.305930752869244,-0.1659154677806025,-0.16004742665484864,0.0,9165,6.830232858657837,0.033770180542019294,0.01457754680901309,1852223,-16.05129401344086,0.0
195,56.57524657249451,-15.751574894083939,5.373307596646413,-4.2363797908153975,-28.476786072874045,0.0,1.3251057964622361,0.1,0.43277430534362793,8.183729887008667,0.06632382,0.06529771,-16.250495166990714,-0.16333771482236717,-0.15754556076658288,0.0,9137,7.279275178909302,0.022485282238261885,0.009701276493841456,1861360,-16.761890168065644,0.0
196,49.69699740409851,-15.731535185264539,4.738078032638066,-4.07861089542806,-27.1996154159839,0.0,1.9094673659424617,0.1,0.34267091751098633,8.44723129272461,0.04321784,0.049528494,-16.198599168818095,-0.1607649419208325,-0.1573453698559825,0.0,9326,7.580856561660767,0.02202410955738283,0.010807688202553107,1870686,-16.90162499771325,0.0
197,49.15739703178406,-15.37882658676765,4.795940489606381,-2.7847621141364813,-25.43320182296215,0.0,1.689212474692027,0.1,0.3264632225036621,8.2527916431427,0.03949355,0.039174043,-16.116621910613052,-0.15891467943872048,-0.15382441926657928,0.0,9229,8.373470783233643,0.02425047081954661,0.0122080564068414,1879915,-15.883606780418074,0.0
198,48.633007526397705,-15.681427730573224,5.281723198577689,-4.565612807010231,-26.97723039321744,0.0,1.8374229836304556,0.1,0.2915835380554199,7.677551507949829,0.04143593,0.044035397,-16.07310249260907,-0.1634344234766065,-0.15684509504080388,0.0,9086,7.002816915512085,0.03365152016251611,0.012526319999884072,1889001,-17.866637808336684,0.0
199,51.883087158203125,-15.872144798086017,4.514931078108747,-5.52279432741268,-27.912408030230452,0.0,1.7640702134246333,0.1,0.34894800186157227,7.772198915481567,0.040256917,0.05440923,-16.053006723156766,-0.15970300297730478,-0.15875107551213516,0.0,9526,7.295695543289185,0.03121766325772643,0.01407204482142361,1898527,-15.351439418089603,0.0
200,49.017903327941895,-15.253916086690438,5.171004858536832,-5.008161711838913,-28.239939516176566,0.0,2.0646821164859754,0.1,0.3069603443145752,7.7822887897491455,0.039720617,0.050030265,-15.973097659510135,-0.15938553402482372,-0.15256304923500716,0.0,9090,6.9936299324035645,0.036422847528472524,0.02122816871573042,1907617,-14.448716761482663,0.0
201,50.33426880836487,-15.37309488330689,4.397263134900464,-5.195273764019002,-25.698396449669197,0.0,2.018429936774432,0.1,0.2580678462982178,7.790746212005615,0.0448359,0.0429452,-15.91309738188981,-0.15682555021053568,-0.1537531858161775,0.0,9374,7.342051982879639,0.024851369011049593,0.012226316464232657,1916991,-13.91579485169789,0.0
202,48.11912798881531,-16.358709810683518,10.174147962151805,-4.28416650112278,-103.96652366448724,0.0,1.6610883581523772,0.1,0.2490220069885254,7.808815956115723,0.07196606,0.04225958,-15.95765862476918,-0.17147908401129208,-0.16361607994609562,0.0,9077,7.294260025024414,0.26951224602501583,0.1144715971847616,1926068,-17.257399297311515,0.0
203,50.12005877494812,-15.699864120099923,3.9860967474453006,-3.9987321906963285,-28.18107219892917,0.0,1.7344509020985681,0.1,0.27280259132385254,8.255932807922363,0.067982,0.046782907,-15.931879174302255,-0.16086509471384453,-0.15701369341151825,0.0,9326,7.3180084228515625,0.06431927875492878,0.020328663360634363,1935394,-15.207362407675522,0.0
204,51.192768812179565,-14.979092576108924,4.3777209774920145,-4.251538203746561,-24.94629223935499,0.0,1.8062598991558534,0.1,0.4315967559814453,8.872230768203735,0.05021213,0.07172168,-15.836600514482923,-0.15492419893441928,-0.14981223321515771,0.0,9247,8.629174709320068,0.03053307988708337,0.015114075627745667,1944641,-15.287194859890878,0.0
205,51.47094511985779,-17.361192632363174,13.278741436042237,-4.479833415320262,-105.7560002929522,0.0,1.2943567295478904,0.1,0.25252866744995117,8.2268648147583,0.0644172,0.049255367,-15.989059726270948,-0.17767721316987853,-0.1736399448340977,0.0,9325,7.074774265289307,0.34292818292339433,0.14302104429677076,1953966,-13.922422323639504,0.0
206,52.89544939994812,-16.6789442464254,4.771105916201325,-7.7763393646245955,-29.592536035856998,0.0,1.70780604737852,0.1,0.37783288955688477,9.762655258178711,0.042556375,0.06083581,-16.058048178286395,-0.16766553893291047,-0.16680824981963635,0.0,9534,8.499803304672241,0.07772885247845879,0.02268204928543761,1963500,-14.046864102609163,0.0
207,50.26486158370972,-15.45034056059013,4.253882463760032,-0.5455517523958956,-25.18820521781414,0.0,1.9841520207031376,0.1,0.33633899688720703,9.15522813796997,0.047922842,0.0511334,-15.997277416516768,-0.1587194907516739,-0.15453142767273417,0.0,9301,9.3827383518219,0.03154759048076589,0.017635366408820952,1972801,-14.65050127944323,0.0
208,51.797916412353516,-16.665475382390298,3.993069272313488,-7.978241886782278,-27.371938013354363,0.0,2.180282824209762,0.1,0.24329519271850586,8.36548399925232,0.05184546,0.044090427,-16.06409721310412,-0.16768938824851065,-0.16668028065099424,0.0,9522,7.42815089225769,0.02553915638235411,0.011873066441424373,1982323,-16.47958962862161,0.0
209,49.58578658103943,-15.14940338611809,4.081424149848323,-3.9971858048575926,-23.182595031948996,0.0,1.4364860771810246,0.1,0.2284250259399414,8.224508047103882,0.044850774,0.0890203,-15.972627830405518,-0.15692926079717132,-0.15151821976446903,0.0,9194,6.8837807178497314,0.03756570868705968,0.016121606332471766,1991517,-18.991143662187493,0.0
210,50.85537314414978,-15.627665517574608,5.022118993732829,-3.5213651320968973,-26.10192701391814,0.0,1.9216733740666527,0.1,0.31615495681762695,7.726640701293945,0.052582107,0.048936814,-15.938131599122427,-0.16145237307994906,-0.15630284792065088,0.0,9238,7.357086896896362,0.03564853665271811,0.020776507179552484,2000755,-15.306461929000895,0.0
211,51.06833267211914,-15.249951127614159,5.014855931828097,-1.88662626089855,-25.78890159401178,0.0,1.9260951714728465,0.1,0.2821085453033447,8.110777139663696,0.046562135,0.04049306,-15.8693135519716,-0.161162584896136,-0.15253583005343696,0.0,8973,6.850620269775391,0.03858467979191748,0.01838476466879966,2009728,-14.571537022198726,0.0
212,50.74641036987305,-15.750337381237612,4.329115121206294,-3.382652400722073,-25.594599582705165,0.0,2.1532790267807735,0.1,0.38781166076660156,8.072664499282837,0.05001896,0.04217982,-15.857415934898201,-0.16033312398467942,-0.1575229726493941,0.0,9375,7.8274548053741455,0.04201993645775048,0.01719415075830227,2019103,-15.82297752520941,0.0
