iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success 
616,19.234934091567993,131.89129502014973,166.92061531946658,360.2774933749339,-67.77924395383941,0.0,1.7473599327279488,0.1,0.09823918342590332,2.1374921798706055,0.050650347,0.055632465,168.68350499287482,-0.13007139033127965,1.3136786096687203,0.0,9600,5.482442378997803,0.04133596093759517,0.013958839224633495,5915153,173.00918854270725,0.0
617,19.34104895591736,190.0081742755775,162.9890878012032,359.71509563813413,-17.164765042491656,0.0,1.4945639417247403,0.1,0.09128808975219727,2.1216979026794434,0.049478758,0.061233297,170.8159719211451,-0.11870223521822572,1.8944227647817744,0.0,9600,5.290719747543335,0.025113200722293578,0.0075829191478017635,5924753,173.35356413560189,0.0
618,19.34099268913269,165.4946583136788,170.0746995223966,360.0566701879819,-218.80395467989328,0.0,1.5504635461221392,0.1,0.09369206428527832,2.081498622894287,0.049444806,0.059292514,170.28384056039846,-0.1221707048647823,1.6492876284685511,0.0,9600,5.272146224975586,0.0319095250503821,0.018192847939340243,5934353,130.53156145948222,0.0
619,19.484090566635132,221.54907547745756,150.66329359856135,364.7335994864841,-17.498652756136163,0.0,1.43500047365942,0.1,0.09520077705383301,2.356058120727539,0.05027781,0.0658426,175.41036405210437,-0.11204339539391713,2.209831604606083,0.0,9600,5.27321195602417,0.021003140865519458,0.010057511940123783,5943953,151.0009994704708,0.0
620,19.38510036468506,112.53089555799231,393.9157747331967,363.8283858176443,-2688.6689430989895,0.0,1.4810416431999762,0.1,0.09981489181518555,2.1777503490448,0.04861194,0.048136167,169.12241720269316,-0.1268062797502957,1.1196520535830377,0.0,9600,5.29313063621521,0.7429542078576871,0.25787804039969286,5953553,140.08582246747108,0.0
621,19.514650106430054,184.38052615636252,208.76378813213435,364.55122404688075,-1090.524292311152,0.0,1.6843301711735108,0.1,0.1007239818572998,2.130350112915039,0.049859613,0.06037857,170.6482280980601,-0.11727006553786745,1.838146601128799,0.0,9600,5.319535493850708,0.31047477427637615,0.09749399917603127,5963153,158.04234651979897,0.0
622,19.381123781204224,190.77062312962894,164.47604026217988,363.9054189775821,-16.915736489937274,0.0,1.6137221230864376,0.1,0.10276007652282715,2.0936636924743652,0.049951743,0.06450968,172.66046760121696,-0.11773522869287943,1.902473104640454,0.0,9600,5.22642707824707,0.11482810687544764,0.03346449962455201,5972753,154.2204190664104,0.0
623,19.319463968276978,185.35399116532963,167.6323077232159,359.8935199839037,-116.08589713748522,0.0,1.65728386622121,0.1,0.10622072219848633,2.1307051181793213,0.049857195,0.052419122,173.92981995762824,-0.11738988489147278,1.8483067264149076,0.0,9536,5.221213340759277,0.0728212989267642,0.033643070131645705,5982289,150.0503203509946,0.0
624,19.418443202972412,174.8542241686297,382.22852558765067,360.17818939211355,-3228.8124530698947,0.0,1.4279819565720222,0.1,0.10172295570373535,2.1208646297454834,0.049198147,0.05046074,174.0222603787284,-0.11669782658994642,1.7428855067433868,0.0,9600,5.286279678344727,0.48565552755321356,0.2263295267812009,5991889,164.71551019352444,0.0
625,19.259454488754272,190.1458099558017,168.1944880647597,363.9017441354789,-66.8000094658399,0.0,1.7355716995516077,0.1,0.10975527763366699,2.3247838020324707,0.049270812,0.062733956,175.63461533643573,-0.11814974260577948,1.8962252573942202,0.0,9600,5.3294758796691895,0.2532028593546905,0.013017324977337688,6001489,171.14749216213593,0.0
626,19.218547344207764,176.37570655815557,168.5479342629215,363.6412810240666,-17.413832980676943,0.0,1.6356743749995395,0.1,0.10537838935852051,2.103971004486084,0.04981674,0.06439915,175.70872445860772,-0.12168539887818546,1.758522934455148,0.0,9600,5.514957427978516,0.459217691563834,0.015673074468099086,6011089,156.8525500245369,0.0
627,19.272493839263916,154.5429440840016,167.5883998491535,364.02719222126166,-116.28035658894345,0.0,1.4928434453771475,0.1,0.10492658615112305,2.0952348709106445,0.0497775,0.064288504,173.5921464211471,-0.12355450012760227,1.5401954998723977,0.0,9600,5.399476528167725,0.03882340645094113,0.017273555578682754,6020689,162.88982054603474,0.0
628,19.237852573394775,170.28873708084225,166.52662048852346,363.8719364196394,-17.329751537710095,0.0,1.6146278083078665,0.1,0.10675501823425293,2.081669569015503,0.05073873,0.06137807,173.26180548711665,-0.12172908532791753,1.697229248005416,0.0,9600,5.217102766036987,0.035975780214413784,0.024704388279246568,6030289,165.07079858712135,0.0
629,19.244719982147217,192.84857517043397,166.76536190812993,360.0658293843049,-167.1504805371803,0.0,1.4142639726991366,0.1,0.08348226547241211,2.103804588317871,0.049267087,0.06583792,175.2204824554484,-0.11778999796245848,1.9232516687042083,0.0,9600,5.506314277648926,0.02886738243903166,0.017348991771862443,6039889,154.4784515940261,0.0
630,19.269509315490723,184.6919546194365,159.63103346559592,363.6492926335316,-17.474266121129155,0.0,1.6215438558454773,0.1,0.10082721710205078,2.0579280853271484,0.048078027,0.05509594,176.16762967184724,-0.11853074373558566,1.841260922931081,0.0,9600,5.291950702667236,0.02874430797826903,0.02045225910847967,6049489,153.8037582027227,0.0
631,19.22063708305359,169.84999378209997,180.05470145583553,363.90643220637384,-516.7208156285167,0.0,1.7274081907373748,0.1,0.1029818058013916,2.028726577758789,0.048913028,0.048653614,175.53586608287253,-0.1200356482415265,1.6928409381032388,0.0,9539,5.28692102432251,0.12718604139549539,0.09133509227364482,6059028,150.86467493868267,0.0
632,19.288187980651855,187.2143969455367,163.3289474226559,360.0251385654622,-117.72379475611844,0.0,1.6343171009288908,0.1,0.10094141960144043,2.123626470565796,0.05062009,0.05733621,176.70371916913896,-0.11913144968618801,1.8669102169804788,0.0,9600,5.295582056045532,0.08105831320647038,0.011546994222166483,6068628,153.38362303986216,0.0
633,19.243550539016724,187.64875750245608,167.3344226390354,359.9437311161772,-67.94539985909175,0.0,1.4707637596389338,0.1,0.09289741516113281,2.1081039905548096,0.049065623,0.063505195,177.79822300247068,-0.11875514993937786,1.8708281833939555,0.0,9600,5.324170351028442,0.03038374904550902,0.013523201759800482,6078228,156.65515086537613,0.0
634,19.248512744903564,207.91656755235968,163.51678114476258,363.9008685454598,-67.53615034426403,0.0,1.5034995232414092,0.1,0.10283184051513672,2.1053154468536377,0.049242653,0.062376205,180.81005745745958,-0.11524148680622485,2.0735085131937754,0.0,9600,5.3954362869262695,0.019544379857579047,0.007550178905656324,6087828,159.05408495909694,0.0
635,19.28112530708313,160.01353160541848,166.226310304116,360.2902282194664,-66.28996008042071,0.0,1.4382154571737256,0.1,0.10727167129516602,2.2393300533294678,0.049685854,0.06471055,178.73040487225546,-0.12427132213508844,1.5948953445315783,0.0,9600,5.30056357383728,0.019501840103056344,0.01317190478516166,6097428,170.2601680141514,0.0
636,19.10645294189453,196.85161094459886,162.4653591976044,359.99757665633274,-116.43560053198121,0.0,1.5819156010458666,0.1,0.09373593330383301,2.1786866188049316,0.051051676,0.061175913,180.5425254794898,-0.11713366680161146,1.9632829998650554,0.0,9600,5.500710964202881,0.01842885490280352,0.010117776488779978,6107028,163.907342160815,0.0
637,19.335970878601074,168.66546715297207,173.9055572382945,360.29464406946306,-217.8713945557286,0.0,1.6512431170766004,0.1,0.09748530387878418,2.134072780609131,0.04961144,0.059446357,179.35481964683802,-0.12150477666542679,1.680995223334573,0.0,9600,5.388431549072266,0.031826526851359865,0.02601191671119443,6116628,159.8696355657587,0.0
638,19.234687328338623,152.76050034974384,181.21304636708126,359.86644148857386,-468.59043899718574,0.0,1.5786862171296612,0.1,0.1062314510345459,2.116065263748169,0.050612826,0.04816353,176.69538771712863,-0.12596901997220958,1.521947646694457,0.0,9600,5.25317120552063,0.05198215819498185,0.027485851062038543,6126228,170.28090194117573,0.0
639,19.275304317474365,208.10549336693782,178.20382715443557,360.0158381109244,-565.6987162840248,0.0,1.5656051573460623,0.1,0.09165000915527344,2.1540520191192627,0.049455937,0.06169665,179.83639828210954,-0.11231082439593727,2.075397508937396,0.0,9600,5.408843040466309,0.11530105152630352,0.0532911220967423,6135828,164.30333001288415,0.0
640,19.202731609344482,206.58945227688483,166.83714706325378,363.8593259567424,-18.1719648515687,0.0,1.617560230303217,0.1,0.10672402381896973,2.0798771381378174,0.04918641,0.062196676,182.51170368158708,-0.11621392000548543,2.060661079994514,0.0,9600,5.296917915344238,0.024663410541983476,0.0033410531490428415,6145428,165.4981523644999,0.0
641,19.16806173324585,173.1079202912389,165.92308463177886,359.67472277291785,-66.04344269578728,0.0,1.5805728089989441,0.1,0.10396099090576172,2.1107277870178223,0.049660303,0.07006366,181.57132534255226,-0.12179247831216829,1.7254202789566075,0.0,9552,5.544606447219849,0.05783856016636319,0.016159426665545446,6154980,171.1283083281897,0.0
642,19.174477338790894,204.04823543001103,166.17520981281606,360.27694963152123,-66.22480260661204,0.0,1.539268138387175,0.1,0.101806640625,2.1579830646514893,0.050375868,0.06153364,183.81901635129813,-0.11601038819889813,2.0348229451344353,0.0,9600,5.2845659255981445,0.01127786600875304,0.006330327649960724,6164580,171.4654108029557,0.0
643,19.201165437698364,203.9469721544142,171.6270814769989,359.8502406138888,-367.53020631019945,0.0,1.8122939134841933,0.1,0.08805608749389648,2.085620880126953,0.04878886,0.047825847,185.83181193160974,-0.11432935740361344,2.0342369463307666,0.0,9554,5.299389839172363,0.02951154524820771,0.0194277150759537,6174134,170.69018202347726,0.0
644,19.2186541557312,214.23812213112834,158.02697906687126,364.3745418731163,-17.324316461859137,0.0,1.521351170673546,0.1,0.10371828079223633,2.065260410308838,0.047383554,0.0605236,188.67244295156158,-0.11306959832575803,2.1367220683409087,0.0,9600,5.2942750453948975,0.03643549589194554,0.014675761657015854,6183734,172.682947020761,0.0
645,19.496487140655518,139.16820491582993,465.2180765387413,363.3869568792193,-4098.158016947138,0.0,1.0669613398725641,0.1,0.11278462409973145,2.166327714920044,0.04746859,0.057147108,183.72201914798842,-0.1243853685285939,1.3864479648047394,0.0,9600,5.286082029342651,0.6657011266683855,0.31382087947385967,6193334,174.3097428673737,0.0
646,19.30634093284607,189.00156947823973,246.48242454052016,363.8758192987638,-1570.4064816248215,0.0,1.4880610323298378,0.1,0.0941765308380127,2.2784922122955322,0.050238073,0.059849635,184.24997418101356,-0.11584965170363837,1.8843586816296949,0.0,9600,5.40165901184082,0.4465932911936591,0.18608670325186188,6202934,173.46102870788178,0.0
647,19.171127319335938,195.57166567951313,170.7639542588995,360.0542162909767,-398.48086984205594,0.0,1.5624989539229819,0.1,0.09718036651611328,2.0726935863494873,0.04966426,0.05387059,185.38214333086353,-0.11577577552580119,1.950057557807532,0.0,9600,5.451289892196655,0.3075942391702888,0.042631795290030215,6212534,-10.716209837057255,0.0
648,19.356997966766357,206.44561832013005,162.87255676913063,360.389851000213,-17.05671791895396,0.0,1.3153383583116744,0.1,0.08726930618286133,2.1181070804595947,0.04925456,0.09793019,187.48849082979018,-0.11474449996538698,2.05879716670128,0.0,9600,5.264594078063965,0.24912931492852905,0.02954808735939425,6222134,174.68249474380474,0.0
649,19.242675065994263,207.63032733478875,164.81981846186864,360.13953450275005,-317.473064382381,0.0,1.5358301831660242,0.1,0.09120607376098633,2.134258508682251,0.048228905,0.10062108,189.50267448029004,-0.11414711689349027,2.0706445497731765,0.0,9600,5.324256658554077,0.062403484064584985,0.027961398225038174,6231734,174.20416937718508,0.0
650,19.334256410598755,181.39301426308234,168.32061804250554,359.7348360461436,-17.025494987501137,0.0,1.5571694330880534,0.1,0.09783601760864258,2.119875431060791,0.050010476,0.061330922,188.69170845856928,-0.12026115499043456,1.808697178342899,0.0,9600,5.231595993041992,0.0740365209887501,0.02246130010341839,6241334,172.07758471148253,0.0
651,19.407551050186157,194.90209990726012,168.87923351073118,360.1454850986553,-167.62624221146373,0.0,1.4178636432548675,0.1,0.09724235534667969,2.0891523361206055,0.05001866,0.06579986,189.31274760343837,-0.11746333032363042,1.9437866696763695,0.0,9600,5.273969888687134,0.02486187916912202,0.01090423116736412,6250934,184.76002474798184,0.0
652,19.362279891967773,157.7855364458708,163.1953720517806,359.9871661756617,-17.598605408010712,0.0,1.5000781282351237,0.1,0.08765816688537598,2.1290905475616455,0.049944684,0.06274969,186.16002648768162,-0.12300311210480387,1.572621887895196,0.0,9600,5.297901153564453,0.050243143545272206,0.024186273059678926,6260534,182.84701694944494,0.0
653,19.313525199890137,195.51845450848495,164.07386483102013,360.1476606206224,-17.28486698685553,0.0,1.7502489575719145,0.1,0.10280656814575195,2.107503890991211,0.04952575,0.054953307,187.09586928976196,-0.1173473848084632,1.9495276151915366,0.0,9600,5.26311469078064,0.02968047472620919,0.014209034758750102,6270134,195.94047067213643,0.0
654,19.470743417739868,183.59930879096873,168.14352857409276,364.153200044643,-17.350465330706246,0.0,1.6683497685056117,0.1,0.10147356986999512,2.1199896335601807,0.051173434,0.058510423,186.74621323988265,-0.11986580965268893,1.830759190347311,0.0,9600,5.3157219886779785,0.02679327508290341,0.009338122346610914,6279734,212.51582023087244,0.0
655,19.301901817321777,208.7069268820898,153.7245891960831,360.20435629455864,-66.52922649343262,0.0,1.4269833027283116,0.1,0.0931849479675293,2.0805375576019287,0.04885097,0.06367521,188.94228460410338,-0.11358975586145388,2.0814102441385463,0.0,9600,5.285421133041382,0.034726401417202526,0.01458878204233015,6289334,181.70968359391006,0.0
656,19.189831256866455,204.28503176421273,157.7821945751953,363.0212154747267,-116.35731901156475,0.0,1.4578267663785989,0.1,0.11025357246398926,2.3630361557006836,0.048620142,0.06533928,190.4765593201143,-0.11426472983843605,2.037193603494897,0.0,9600,5.3162078857421875,0.02973517286250985,0.017059277205944075,6298934,182.52474475340085,0.0
657,19.029775857925415,142.6612143128681,333.7342433837236,363.90740733525416,-2631.3997611547957,0.0,1.3666036789005416,0.1,0.09275460243225098,2.08516788482666,0.04860125,0.047676485,185.6950248193897,-0.1212604718343515,1.420953673930227,0.0,9558,5.478945970535278,0.5604999596881932,0.19965498423841668,6308492,183.2900189473034,0.0
658,19.213572025299072,147.9087691085072,161.59610242125686,359.7157552383212,-17.433871762277885,0.0,1.6532324653568409,0.1,0.09319519996643066,2.079678773880005,0.049268093,0.06350238,181.91639924830145,-0.12427972071173894,1.4734286126215945,0.0,9600,5.295510768890381,0.08838639939381905,0.027877331402029387,6318092,198.037134864037,0.0
659,19.18599033355713,136.80927851306964,298.0587211365254,360.4651537435947,-2250.018542805193,0.0,1.3623886472409512,0.1,0.09218430519104004,2.061007022857666,0.048512243,0.046394844,177.40568717477828,-0.12277490539853075,1.3624334279348025,0.0,9600,5.254810571670532,0.519279405126334,0.3014139133505571,6327692,200.21578768656306,0.0
660,19.481839656829834,164.6982276758691,165.70931019933852,359.96660509626497,-17.888635168423068,0.0,1.4792253131975088,0.1,0.09974527359008789,2.0618884563446045,0.048827894,0.14647877,176.13494122488737,-0.12429395336546249,1.6417477133012042,0.0,9600,5.26250433921814,0.2509409639290536,0.019602251695180952,6337292,186.4144156249997,0.0
661,19.352675437927246,180.38811453764023,164.78528885176493,359.7956058774419,-116.38075057514928,0.0,1.4680629340546338,0.1,0.09775066375732422,2.115218162536621,0.05044664,0.06553094,176.56025855616267,-0.11865136145822465,1.7982236385417754,0.0,9600,5.229746103286743,0.0583254271123655,0.024803675076465238,6346892,192.15193460081977,0.0
662,19.246543645858765,178.78921665541546,156.31967977781093,359.7557482919877,-68.50223398182511,0.0,1.5364515565463073,0.1,0.10620737075805664,2.0942676067352295,0.050270602,0.058065,176.78315436608796,-0.12005592004311687,1.7826524132902162,0.0,9600,5.222844123840332,0.08073212665401677,0.029440813446084447,6356492,188.37815742539428,0.0
663,19.235844135284424,200.60423704908143,159.04931642124805,359.79719728753236,-17.963413320632032,0.0,1.5579686397996582,0.1,0.08968997001647949,2.056623935699463,0.048942056,0.06048116,179.16526263438732,-0.11732316879216387,2.0003851645411697,0.0,9600,5.2609312534332275,0.03431381578434798,0.020328141429044037,6366092,185.73735976040115,0.0
664,19.308133602142334,206.65450354393204,155.38616132040005,359.82488629495407,-18.35687922873266,0.0,1.49464497312807,0.1,0.08868861198425293,2.1598353385925293,0.05069042,0.063446976,181.9141867253418,-0.11348847867777272,2.060886521322227,0.0,9600,5.307470321655273,0.033650431426439344,0.016337876886471234,6375692,173.98028267260548,0.0
665,19.279524564743042,134.70922253514786,442.5677908345251,362.88263200108264,-3870.3674976865145,0.0,1.4790928172941282,0.1,0.10571074485778809,2.146733045578003,0.05042345,0.04399661,177.19369030632242,-0.12126707434233408,1.341857925657666,0.0,9600,5.271373987197876,0.7396960995645042,0.46652084205588684,6385292,173.9098222390081,0.0
666,19.291422843933105,187.98775902654077,166.1212458873198,359.5872274806931,-66.28427799494747,0.0,1.6175362654132106,0.1,0.10829710960388184,2.3565492630004883,0.049908206,0.061949287,178.27309717834427,-0.11806402710466957,1.8746443062286637,0.0,9600,5.188879728317261,0.1633586252742197,0.02020615665290003,6394892,175.31991524915867,0.0
667,19.19872546195984,168.78507696186213,163.57764131392088,360.2523541801355,-17.288664344429446,0.0,1.6833160807876841,0.1,0.09674239158630371,2.0908656120300293,0.047629256,0.06552459,177.32429515669605,-0.12218223137762053,1.6821927686223794,0.0,9600,5.549783229827881,0.0725004123652342,0.02323389695449353,6404492,186.86475853721203,0.0
668,19.165422439575195,167.2351578894,162.170514656835,359.3020657307317,-16.9033477630307,0.0,1.4548233450069974,0.1,0.10672235488891602,2.1236045360565186,0.049844008,0.063896075,176.31538142996646,-0.12100624583829707,1.667118754161703,0.0,9600,5.346366882324219,0.05336935421114487,0.02742588104164343,6414092,186.5248687220521,0.0
669,19.106341123580933,184.18550119703798,169.0758834309928,363.0793952077372,-16.85413133235929,0.0,1.5290272142423438,0.1,0.09377646446228027,2.076125144958496,0.049855106,0.06911553,177.10239340667363,-0.11942096122255268,1.836620705444114,0.0,9600,5.21618127822876,0.01695213666740849,0.011545100020653625,6423692,194.70163604543637,0.0
670,19.277565479278564,162.73174011962533,483.700887671043,363.83648304015503,-4271.423036562884,0.0,0.9768099598889081,0.1,0.09593653678894043,2.085815191268921,0.051694572,0.06807265,175.6653280779688,-0.12208220437160722,1.6220844622950594,0.0,9600,5.2321436405181885,0.6223501244155604,0.3359263472158835,6433292,130.01343603099065,0.0
671,19.21912169456482,168.46387100139205,290.2967932625168,363.68935834534346,-2172.5635930426088,0.0,1.3982377821467735,0.1,0.09827303886413574,2.1237282752990723,0.04889933,0.0587235,174.94518237031113,-0.11955395396768977,1.6794043793656435,0.0,9600,5.324723958969116,0.39680697071244736,0.18791699485977129,6442892,190.20737539855722,0.0
672,19.41012740135193,181.77596005184398,162.07217828748676,359.71902263959,-17.513449327613287,0.0,1.5513342415139302,0.1,0.09322500228881836,2.074146032333374,0.048612032,0.057550997,175.6282601384644,-0.11935643836172216,1.812101894971611,0.0,9600,5.268739700317383,0.42123178514167403,0.024832641985295844,6452492,203.09768345714434,0.0
673,19.421659231185913,162.3156950855052,218.7656961679085,360.65871483143457,-1119.6144007067564,0.0,1.487318152164432,0.1,0.10668683052062988,2.0703372955322266,0.049204927,0.092909835,174.29700363316852,-0.12083514833818014,1.6174981849951535,0.0,9600,5.294658184051514,0.46189105360475,0.2184801318039006,6462092,197.0747084770094,0.0
674,19.278108835220337,180.42327247154927,162.1903677786339,360.1501994040662,-17.635532793848153,0.0,1.6171179186423177,0.1,0.09716987609863281,2.156109571456909,0.04978025,0.061104342,174.9096305170066,-0.119127110377004,1.798997889622996,0.0,9600,5.2431464195251465,0.1153845073708183,0.021021787855458645,6471692,-108.05799518098506,0.0
675,19.545989513397217,179.1953046120777,159.7983307368191,359.9529244954172,-18.073436412106492,0.0,1.5373024998728602,0.1,0.11623787879943848,2.3921751976013184,0.04965642,0.06272585,175.33819792651371,-0.11849776079264514,1.7862939058740217,0.0,9600,5.422953844070435,0.04225554124220009,0.02219364967236707,6481292,-29.972314772749098,0.0
676,19.63892364501953,131.7308595819964,327.6059963282567,359.8049723140235,-2634.274481180423,0.0,1.4260009460939047,0.1,0.11538910865783691,2.3420915603637695,0.04943459,0.04507251,170.97746409206198,-0.12500896009509357,1.3120743732382396,0.0,9600,5.529839277267456,0.5650127868932536,0.20276116869598249,6490892,171.44385747052078,0.0
677,19.170843839645386,153.505097999988,308.4891221075753,363.45974868980994,-2407.384217848747,0.0,1.556899578503215,0.1,0.09361958503723145,2.2985165119171143,0.047717933,0.051370163,169.2302274828546,-0.11893287538402203,1.5298171246159782,0.0,9600,5.400055170059204,0.39273963498619063,0.17659774220133176,6500492,197.28699401543875,0.0
678,19.105857133865356,182.50864033886194,160.07892285979432,359.8598215072146,-17.691191348463626,0.0,1.7485849237401683,0.1,0.09057259559631348,2.10286021232605,0.05060234,0.060502395,170.5580687684553,-0.11952265645130676,1.8198523435486935,0.0,9600,5.469024658203125,0.2771884517904614,0.037743613823790476,6510092,125.50336186034686,0.0
679,19.161855220794678,162.2940873579734,163.69853108729245,363.6922304887076,-18.207637604746704,0.0,1.3477308193607214,0.1,0.09980177879333496,2.1542160511016846,0.0503503,0.07450355,169.7316706274071,-0.12291805144131442,1.6177069485586857,0.0,9600,5.263994216918945,0.42611398755855884,0.03292609290418641,6519692,138.4570691307361,0.0
680,19.227651357650757,189.43170026877155,156.36508855211687,359.7333234043669,-17.03281882878212,0.0,1.4502401143424621,0.1,0.09181070327758789,2.094978094100952,0.047442775,0.087904304,171.70167359154357,-0.11716648431449472,1.889083515685505,0.0,9600,5.277977466583252,0.08810661389022817,0.029471375426240273,6529292,145.88479832884175,0.0
681,19.256115436553955,169.97220606003762,167.06482645155592,363.80841190949013,-17.195492412369806,0.0,1.4701216875001795,0.1,0.10561752319335938,2.1272292137145996,0.049786728,0.07007084,171.52872683839297,-0.1211369251842281,1.6944880748157718,0.0,9600,5.222242116928101,0.043157522320226405,0.019333038398006062,6538892,-90.01851875348086,0.0
682,19.31968355178833,175.10765700804743,163.87836459203348,359.9712993111731,-17.388609558892973,0.0,1.5554540509324137,0.1,0.09669971466064453,2.102630376815796,0.049504958,0.05871837,171.88661985535842,-0.11937366165102077,1.7454180050156456,0.0,9600,5.264501571655273,0.04937206177431132,0.02166807581324912,6548492,166.10838506745338,0.0
683,19.288846969604492,175.81822969096274,161.56046843508287,363.6324430262697,-17.422493036763395,0.0,1.5425149921344377,0.1,0.10526347160339355,2.118051528930664,0.0512962,0.062914774,172.27978083891884,-0.12017611501576791,1.7529488849842323,0.0,9600,5.257070302963257,0.03854905662915192,0.025568478060114024,6558092,114.53749741011328,0.0
684,19.30493664741516,163.31743387725427,189.12524202889233,359.7116541614911,-918.0371884051689,0.0,1.5426902352306477,0.1,0.1119832992553711,2.094893217086792,0.049459383,0.044883154,171.38354614275238,-0.12018642081884717,1.6279385791811525,0.0,9600,5.3122053146362305,0.14427686185459387,0.10167259643589269,6567692,123.11390093281193,0.0
685,19.189576864242554,140.7469963757309,363.0890497495109,359.8459958736226,-3024.996331323987,0.0,1.3669275404231243,0.1,0.0922086238861084,2.116083860397339,0.049374916,0.05335675,168.31989116605024,-0.12172927244830593,1.4018123942183607,0.0,9600,5.201908826828003,0.5751764264756644,0.2185463579848852,6577292,128.25005206646716,0.0
686,19.166943311691284,170.41661393664305,162.94355696144478,363.6033841035935,-18.1619503068766,0.0,1.5570325898568327,0.1,0.10782456398010254,2.1807377338409424,0.04912818,0.06586066,168.5295634431095,-0.12085892762511062,1.698932739041556,0.0,9600,5.171899795532227,0.5336714594222548,0.03421060448253016,6586892,104.15880332616828,0.0
687,19.164319276809692,185.58318890751494,163.6053334683124,359.70878895543507,-164.76398921111655,0.0,1.3001804146348603,0.1,0.10355424880981445,2.2226216793060303,0.04845901,0.845245,170.23492598955005,-0.1169094988315554,1.8501738345017777,0.0,9600,5.3761186599731445,0.06881663422983722,0.029355543743956672,6596492,134.39962345291386,0.0
688,19.10300588607788,191.97399237874174,161.7710203976026,359.8403585737441,-17.591090703943557,0.0,1.5842426009869546,0.1,0.09564805030822754,2.145514488220215,0.049744442,0.05854803,172.40883262846924,-0.11695254926919572,1.9145057840641375,0.0,9600,5.376890659332275,0.05443400640259753,0.028407163607727375,6606092,117.88427098132101,0.0
689,19.082056045532227,180.19885483262183,161.65044303183998,359.4883723651278,-17.141471010707196,0.0,1.7145805403332501,0.1,0.09872603416442871,2.155456066131592,0.049989436,0.057698,173.1878348488845,-0.12054518472471014,1.7963298152752898,0.0,9600,5.246618986129761,0.030200535430911845,0.011840259410952915,6615692,127.4927610996217,0.0
690,19.213882446289062,183.74338747251952,220.0545910112031,359.4172689535413,-1368.820075302913,0.0,1.5745517760533487,0.1,0.09873175621032715,2.097529172897339,0.046753146,0.047116343,174.243390111248,-0.11530703075948108,1.8317763025738525,0.0,9600,5.233848571777344,0.3367078436910795,0.16563284486559826,6625292,95.11312386669991,0.0
691,19.269937992095947,145.86512541199286,216.20981062926242,360.0518801099195,-1218.7905026181,0.0,1.7039995982688037,0.1,0.11484313011169434,2.091329336166382,0.04921457,0.056438223,171.4055636413225,-0.12138231041199266,1.4529926895880072,0.0,9600,5.351998329162598,0.3773850011499376,0.26789089229053326,6634892,92.5075384089682,0.0
692,19.127077341079712,189.08810921312207,163.2615021124688,363.2120673970566,-17.591736085551062,0.0,1.6699858913514554,0.1,0.10231137275695801,2.1303937435150146,0.048139367,0.059388045,173.17381819850246,-0.11790304522256279,1.8852219547774371,0.0,9600,5.247872829437256,0.1144317295578619,0.031627707990446556,6644492,108.01052315046397,0.0
693,19.132755994796753,198.5227373176325,159.81762140538157,359.81958898046804,-17.81283035879954,0.0,1.5718913439499533,0.1,0.10151791572570801,2.1404082775115967,0.048884142,0.061779514,175.70871011041547,-0.11521375321831866,1.9799945801150145,0.0,9600,5.555410146713257,0.04249306410277638,0.008653222219323206,6654092,88.90169865525328,0.0
694,19.15674614906311,180.58843044472385,210.85997465555712,355.6956931175156,-1217.8968655798403,0.0,1.7397419670279004,0.1,0.09970474243164062,2.064457893371582,0.04817532,0.042226173,176.19668214384632,-0.11581288384042597,1.8006454494929074,0.0,9600,5.304465055465698,0.34662769107469193,0.23980686464779546,6663692,88.04819300717394,0.0
695,19.283324241638184,199.85155809499506,155.5951785318825,359.9780689896019,-17.544235061635987,0.0,1.649126919109228,0.1,0.097686767578125,2.135941505432129,0.04998243,0.061993986,178.5621697389612,-0.11318504382476113,1.9928566228419058,0.0,9600,5.21661376953125,0.09698331492618881,0.02784037634180017,6673292,128.14249100744541,0.0
696,19.131085872650146,115.67394850893659,398.9939251360613,359.58355877903864,-3426.633986732308,0.0,1.6652392170361443,0.1,0.10869431495666504,2.293698787689209,0.04842571,0.043413922,172.27334761595873,-0.12057698108627328,1.15150635224706,0.0,9600,5.2740654945373535,0.6246821981800775,0.3492804760977284,6682892,86.84618046144828,0.0
697,18.979921102523804,169.60740474044545,161.78224012481041,359.54457726965126,-17.405605150312155,0.0,1.8862115035825462,0.1,0.10018801689147949,2.069706439971924,0.049539663,0.05349028,172.0067533284074,-0.12104215132541858,1.6904161820079147,0.0,9600,5.457231044769287,0.27528618180078845,0.03218972480958096,6692492,82.67743555109573,0.0
698,19.018788814544678,145.24109504479318,464.72320645337527,359.6833277017459,-4114.243803346074,0.0,1.183259684647292,0.1,0.096527099609375,2.087419271469116,0.049737237,0.06963996,169.33018750004598,-0.12491468492093749,1.446751981745729,0.0,9600,5.294854402542114,0.6331860477943868,0.4087830084746989,6702092,94.24475705549267,0.0
